2019-04-01 10:56:26,262 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /10.0.0.1:51846; will be dropped if server is in r-o mode
2019-04-01 10:56:26,262 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /10.0.0.1:51846
2019-04-01 10:56:26,295 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10043513f39000c with negotiated timeout 5000 for client /10.0.0.1:51846
2019-04-01 11:04:47,923 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@376] - Unable to read additional data from client sessionid 0x10043513f39000c, likely client has closed socket
2019-04-01 11:04:47,923 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxn@1056] - Closed socket connection for client /10.0.0.1:51846 which had sessionid 0x10043513f39000c
2019-04-01 11:04:54,063 [myid:] - INFO  [SessionTracker:ZooKeeperServer@355] - Expiring session 0x10043513f39000c, timeout of 5000ms exceeded
2019-04-01 11:04:54,063 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@487] - Processed session termination for sessionid: 0x10043513f39000c
2019-04-01 11:29:58,636 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory@215] - Accepted socket connection from /10.0.0.1:44566
2019-04-01 11:29:58,637 [myid:] - WARN  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@903] - Connection request from old client /10.0.0.1:44566; will be dropped if server is in r-o mode
2019-04-01 11:29:58,638 [myid:] - INFO  [NIOServerCxn.Factory:0.0.0.0/0.0.0.0:2181:ZooKeeperServer@949] - Client attempting to establish new session at /10.0.0.1:44566
2019-04-01 11:29:58,680 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@694] - Established session 0x10043513f39000d with negotiated timeout 5000 for client /10.0.0.1:44566
